88b09aac7b8d279dec75a3a810c21028,1,247fa5b4e2f524a22b21ef256ffc23e4,3bdff180c7e1f6551a643b99c265a120,2017-06-29 02:30:23,29.9,9.34
88b09d34d523862ed31c57b3c3b310e3,1,17823ffd2de8234f0e885a71109613a4,46dc3b2cc0980fb8ec44634e21d2718e,2017-10-12 23:30:55,269.99,22.73
88b0d1de10197395da81fd94176b7562,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-07-04 14:30:20,79,18.79
88b24cb0678cf5b316584a332f724969,1,277acb101c00b04ed2eabf11a7285a7c,a63bfbaa882c8f4542891b4e2246cc7f,2018-07-19 18:50:11,1099,69.71
88b27cca63e8b8a0a52eabd8e17cd52c,1,d1b1a0e78589ee89279d0be1e4a8b905,8a432f4e5b471f8da497d7dc517666e2,2018-08-15 00:35:19,69,14.79
88b36969638ed8c7af9be0f985d142d1,1,f39a8b27ce90ac582103bf36f09690dd,16090f2ca825584b5a147ab24aa30c86,2017-11-01 03:08:27,319,10.98
88b3b4d2f2d10a6dafd468832fc6962f,1,ace77a1ab97b16e1947ee74c5f2d8c64,827f8f69dfa529c561901c4f2e0f332f,2017-03-15 11:43:07,32.9,14.52
88b40db56f2c37efbf1b4e83db2b40ac,1,0900e9b18da6627157a7e47a8ac8fc08,6560211a19b47992c3666cc44a7e94c0,2017-11-30 08:56:31,29,7.78
88b43f27bfa01eba0677934c553869eb,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2018-03-05 21:35:24,23.99,7.78
88b59e460a4c71c9cb07132bc7546161,1,e55ba61cd47a02e2b5479c63c7db13fd,128639473a139ac0f3e5f5ade55873a5,2017-08-25 09:44:26,14.9,25.63
88b67ddbb7527017f796c80b3bb38051,1,fb10e89a4e9198e408db587983f3eb9e,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-03-08 21:28:34,1999.9,28.75
88b6c7abc4434ef05f56d22ada8f957a,1,607ef4aa416b93fdeb2a811c2c73ad81,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-24 21:56:27,119.9,18.09
88b7d630e9e888823b36de97deaa6679,1,7b35ccd93a2184646c03b70326626923,5bc55dbe2f12b6af6d83ed46023e0dc8,2018-03-29 02:15:57,123.9,22.58
88b7d630e9e888823b36de97deaa6679,2,7b35ccd93a2184646c03b70326626923,5bc55dbe2f12b6af6d83ed46023e0dc8,2018-03-29 02:15:57,123.9,22.58
88b7d630e9e888823b36de97deaa6679,3,7b35ccd93a2184646c03b70326626923,5bc55dbe2f12b6af6d83ed46023e0dc8,2018-03-29 02:15:57,123.9,22.58
88b88135d497fa3d176822934754dd64,1,d493f5a208254fe85b3ab55d898461a1,9b013e03b2ab786505a1d3b5c0756754,2017-11-17 03:06:45,20.49,9.27
88b89dae0dc52bf881d9a8a9072f880c,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-15 15:15:23,29.9,15.1
88b90300d5ba09ea058e45b94c98b808,1,22dfa7d077d1088aba3095c67ee10a9a,2e3be8a987a30d7544dbbda6861cc14e,2017-04-05 14:05:18,479,13.96
88bb95821dcba653c3b6777abfc3565d,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-05-12 09:50:09,27.9,15.1
88bba3891566a6e0b16cee8135792e1b,1,25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,2018-07-11 20:15:10,169.9,60.42
88bbef3f1ea4f3bd644c960cb645c072,1,bdb4be6ce2f7f2b5be0a16088028c7fc,955fee9216a65b617aa5c0531780ce60,2017-10-20 09:14:10,85,20.08
88bdc1b450547cf9abf79d07f2aedbac,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-29 16:45:10,89.9,15.38
88bf34949a5bb708a123dd12e80ed24d,1,f2ec4fac25d84b3ccbe77f2dcfaa0cfb,609e1a9a6c2539919b8205cf7c4e6ff0,2018-07-05 23:30:41,19.9,18.24
88bf5b4aa46a6a1db2d81f68b8983a42,1,d42c1eec0891869c034f031ec9b81ecc,ca3bd7cd9f149df75950150d010fe4a2,2018-03-20 10:30:58,34.2,22.93
88bfffb703ac4ca796838e203eb033b2,1,226be9996759442f90f73b7d24c6baff,c6a7539d424a8402232c2228d7a03c5e,2018-03-23 02:40:37,40.5,26.43
88c1796abf705db4504c5e18914edfce,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-21 03:29:31,129,58.76
88c1da223617b94fe4a238ab01b8a541,1,a0abcee0132a5aed003d98e459b37698,004c9cd9d87a3c30c522c48c4fc07416,2017-11-30 00:37:51,117.99,15.58
88c236f7e3dd040afb885a0a214f9b0a,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,2017-11-13 04:31:59,99.9,21.19
88c2f1df68b3360d2a6c71cf40941035,1,916bcfd7e756e0b65372da1378d1c125,83e197e95a1bbabc8c75e883ed016c47,2017-07-28 17:43:36,129.9,20.15
88c33b2b9b484cba6a371fb39f8b2882,1,b694e2087c446e6905b08cd9360cfe45,3b15288545f8928d3e65a8f949a28291,2017-10-04 09:28:20,99.99,25.54
88c3545726570a614531a593a21eca1f,1,782d995a1fa812332e893151d983f902,0b35c634521043bf4b47e21547b99ab5,2018-01-26 21:14:25,199.9,17.84
88c4fe503028fe735969053f5459584f,1,4525c06a9be3578a113250b8dec95353,138dbe45fc62f1e244378131a6801526,2018-06-15 13:32:24,76.9,7.4
88c588c116fd06fb8e48dd83af88ec4a,1,5322d72e04acadda01cd9c274b4af288,4e85b538b0dad58852641540686d0e14,2017-11-23 13:35:26,14.39,15.1
88c58a28309ec405852216aa601ae32e,1,64315bd8c0c47303179dd2e25b579d00,7aa4334be125fcdd2ba64b3180029f14,2017-12-12 09:49:15,89.8,24.94
