73eb2dbe87f00c86931e3ef008935806,1,credit_card,10,304.52
0f55b0d2cf0cef20a803b08673624f7e,1,credit_card,2,198.29
ace5866349278761370529383b3c0057,1,boleto,1,24.86
4cc275a83d9eace28626f30559570ba0,1,credit_card,1,0.27
a9eff8f70def39eb9133c1861c49ee76,1,credit_card,2,102.84
2b5bd09c3c5b318e1b7293015fdfb481,1,credit_card,1,33.78
adcc8462c02143ed9914cc08bf3d6136,1,credit_card,3,78.19
4baa3882a6f5d47e5ac98cd10c942c4f,1,boleto,1,231.42
4f37cbf1e88e6a573c864f42e1072dd0,1,credit_card,1,93.3
17b64a39e956f1ff14d42a2f76a37305,1,credit_card,2,371.19
6335afd8e6b7eb0ebc8bb71ea0008f6f,1,credit_card,10,971.96
c942d232f05adc081f767f145dd8fa36,1,credit_card,2,168.45
cf2025217f63100bdc2328402c3e2b1c,2,voucher,1,42.78
6f8d53661cb6c0103f103915644d0a06,1,credit_card,2,78.34
79f3f1e756924f3c4f2e8de5b726ccff,1,credit_card,1,95.22
0919371859b3150228068cde3b07c122,1,credit_card,3,148.71
487102a0e698d9e4d4c20a484739489b,1,boleto,1,173.23
8631a3dfd0bd0c5d450e5219edb4e506,1,credit_card,1,135.09
2fd12ee976f68370d5397cffb377b4b5,1,credit_card,1,57.38
4151292eea8dc7551c93d61feb56c44b,1,credit_card,4,52
82665f766c0c85d41579a39185623295,1,credit_card,7,215.05
9ace889082238720c827037211d2510f,1,boleto,1,102.17
92008ae86d495f8b9098a932b499688e,1,credit_card,1,163.8
06174d5608937415007fcf764cf799af,1,credit_card,6,66.23
67babe0383a8449faeed6e1d37d8aa45,1,credit_card,2,153.31
de836e862a18f8c17fca8d2418a16631,1,credit_card,7,73.77
27f7d43a44061f79fa0e259a3b9a7922,1,credit_card,1,130.09
9fcad2458d10ff81bb03d63253ac603d,1,credit_card,3,162.57
2f4011790ff902584d5b011f0e35ff1d,1,voucher,1,180.21
727efa2785deaaad8480da8e66db7e67,1,credit_card,7,88.19
000e906b789b55f64edcb1f84030f90d,1,credit_card,3,33.84
6dd49a48b361f1d0f6d8241dd029dd22,1,boleto,1,116.85
6689c518166b603faf8f0bc048fae5eb,1,credit_card,5,204.45
