c8285f7942cfcfb6542f0d7b54b36359,1,credit_card,7,197.64
a0a3bd3b31454d0f4722b5d1744333cd,1,credit_card,5,406.48
07dacc7fe07040f20aac7d9510950eff,1,credit_card,2,85.47
884e5d3456c8de94634174aa2fa4cb5e,1,credit_card,4,44.59
ace9e58d098308e5868584b8138e180d,1,credit_card,1,65.71
3ac0ffb709352d438749d4c180e10781,1,boleto,1,310.3
a8f3236d399cdf5f80c6ea3866b24ef0,1,credit_card,10,148.91
2ca70b2f655793dd6a6d502a0cd0dd9a,1,credit_card,4,214.56
ca225bf209f73268f4b3fcacf6d4b02e,1,credit_card,5,285.55
85dc53a764f73c3d7d067f565a5b4a52,1,credit_card,4,257.25
aea446ff4ed3972ae041cdad9d4bc2c4,1,credit_card,1,52.27
f98cb4c3cde10f19642a16e7dda03f08,1,credit_card,1,5.86
15614845be2c250c8015bf509fd31b7c,1,credit_card,1,101.05
4df36fe83cf894ed979421fecd300bdf,2,voucher,1,30
0543af37e49147c9e0293a6d700917cb,1,credit_card,10,341.11
3a6d328a690186c43b5d2971a2d495b5,1,boleto,1,152.62
255cc1a34da986dba8ba04bc67dc4d03,1,credit_card,3,217.82
80897d5d4e8f07edd515daa585302e6b,1,credit_card,1,70.02
bb49659cbfeb7902da012d808cd4ce4f,1,credit_card,1,53.28
1e2e1541db9d4266715ce7360f75ba93,1,credit_card,1,275.21
024319cfbf2156b9b8a0a50c3aef45b7,1,credit_card,1,189.06
821b1d19ba63b3109388a4bbc84d3f43,1,credit_card,6,321.91
6fbc5b66b494906692191a0673edc28c,1,credit_card,1,152.51
808bf4092870d798031105528ece9e37,1,boleto,1,112.27
c8bb431ec48b3b54c077193bef51bd13,1,credit_card,3,34.75
e4200b9952be20987657b4536b4b0292,1,credit_card,5,55
0382a97e1263d0013315090a6f4714f4,1,credit_card,4,131.24
eb2e56877e1f053dedc857408122a7b4,1,boleto,1,94.66
ef71772d55431467890fda2f45c7bdde,1,credit_card,24,629.64
b836b696665c1f7e1d72497adf574b4f,1,credit_card,3,186.45
79a1e2d3510d26bc14308f2e691a9804,1,credit_card,2,66.05
26691e37091554c74df671ce610ead4c,1,credit_card,5,133.48
3c79b868b9b049326ad7439c20e3a812,1,boleto,1,164.26
d858299446e4d2e4a686d1dcf9a93359,1,credit_card,12,654.41
5108acfe22756c07a696f4ff210790a8,1,credit_card,1,37.38
cda991534f8532948f833dcfb0f3ad42,1,credit_card,1,27.33
8c300dccf86d2468e58d252d1c7377e5,1,credit_card,2,132.36
b3bcacdd3b409fff8c57b4cc4f40f4e5,1,credit_card,9,91.86
f6a0e9f2ee368264a84d69d92c9a5b3f,1,credit_card,4,55.01
0d56c8e03a50b02483786818f4e5927f,1,boleto,1,84.58
66396f37a00b742094e5bb7fa7398ea7,1,credit_card,4,85.81
248065388c27d5287020c4ff60183298,1,credit_card,1,88.91
0c7561e19f14900c9c63487cc532f384,1,credit_card,8,184.96
019536ad39a0dea8bb75c00359a0386b,1,credit_card,6,85.57
7a9f1869ace3e3dabe41cef449258401,1,credit_card,2,263.66
d9824f21d1f1d7e95d054b0becab9790,2,voucher,1,177.21
9241b8242fcfa16437e5eb1136ff9d1e,1,credit_card,5,403.62
6942e86d33b375b95195dda92c2f603d,1,credit_card,1,48.23
1cb38ae65fed9fa76684ac28035d4350,1,credit_card,1,28.04
5a4ae77af140c48f0cd65b631bdcb342,1,credit_card,10,107.48
b0f093c9a7e135bb44a1e1bd7406ba30,1,credit_card,2,165.64
bb8feb5c5a3d07a1e5e2ae3670a27910,1,boleto,1,78.65
1de33461bc6e182e79926e72add7c009,1,credit_card,1,61.38
694abc031584656b8a62d393c72ed05d,1,credit_card,3,95.45
09af99436ca3dc8d1de0f26ce6857112,1,boleto,1,245.84
6259deeab2f6daedf07d0574adda7fff,1,credit_card,4,41.01
2b4da54d791ba338407fa772e336b880,1,credit_card,3,253.05
70498ad5af42884a122355352f008c14,1,credit_card,1,239.39
f6cbd0bea76d160391128a43b629ae9f,1,credit_card,2,60
84cd555d3d1f2b32fb392b1dff57a851,1,credit_card,4,44.13
271f82426d342c73660a814040d97625,1,credit_card,3,213.77
061c593a0c8fd1b92c2abc7c1a87b329,1,credit_card,1,65.35
d0bce34c31d4494a153aa82c468152c4,1,credit_card,10,2681.29
7d0f5759a0eac0f20456bb8a36547bf5,1,credit_card,1,97.77
99bd93d530d8b588cc9fe65dddee7411,1,credit_card,2,65.71
5c17db6907843b821b755f261feebc5c,1,boleto,1,64.14
7529a27c3db5807043903076a53133dd,1,boleto,1,85.04
e84f839667bdb61865f74a90bc11ec11,1,credit_card,1,177.42
d2e15d8894685652160e7545fd304610,1,credit_card,4,110.19
8d5b464d16741c376da6aa92e4b09a81,1,credit_card,2,46.69
09e21d9c7aee6884dbb1ac35cf2dfc70,1,credit_card,1,173.84
79c0fac13b3965c6b73c3fa600059b36,1,credit_card,2,145.58
97442cfe43e743b8e7dc64c6e143a84c,1,credit_card,3,77.51
8942a6fec26a6b80ba003514457c9d8d,1,debit_card,1,172.62
eff7518af43b9c489aefc02f5957f330,3,voucher,1,8.52
76b3916173a86a399841b62399174b10,1,credit_card,2,146.17
694ac1d9660a7c3c610c379eb240360b,1,credit_card,3,32.38
3a242772733bbe85f793b47f375aaed4,1,boleto,1,48.58
0bcaf262925111aa4be36f35bcb92fdd,4,voucher,1,16.69
96b205ed4ede615918071ef68a2f8831,1,boleto,1,62.85
22a7f3846cb3968336eda252420a6920,1,credit_card,5,278.34
44b03207799885f7c5973f59dc81fae3,1,credit_card,3,198.09
a1ad04708ac63bf780235612020e647e,2,voucher,1,100
971602526032659f775bbbe5b9142179,1,boleto,1,251.64
6a0bb0ba8a97dd4ed115462820be7e1f,1,credit_card,2,88.84
f50dd7453d8819adca486dc81e735009,1,credit_card,1,85.24
78a921fe4bd6b5ca34e29ea5749bce4f,1,credit_card,3,88.5
68eb31d36231dd3fc97baf5cb6f73103,1,credit_card,1,179.34
e768f86beb709ac3477b8c5ef5d265e0,1,boleto,1,167.43
863e04a33f87d879ee00bf50cf65c5e2,1,credit_card,6,150.05
bb5247b3ad417db4b026c3d57e458a46,1,credit_card,5,252.02
6b89a78e042eff08232ab1fec808a30a,1,credit_card,3,147.23
fd3099e9b0848ad9cc6e82c2dacb1bbe,1,credit_card,3,318.4
bf2965e4058cb6bfdeb4b81435f90829,1,credit_card,4,240.13
1b20ddca2df7b609d3847389ab9dae74,1,credit_card,4,107.1
65bcf3fcdf15c0c2c31d60fa3c2b12e1,1,credit_card,4,82.21
d2578728ecc606f42c30e24e6ef79c90,1,credit_card,8,452.29
33fc60c6e27e2f4a0c98e95b5c0bceb9,1,credit_card,2,193.86
b2e76fc95ba46f2ef1720e13cd28b072,1,credit_card,1,58.18
0572c29de369acbc110ad921d93d01a1,1,credit_card,1,159.69
6a4b5d63051de8243001f5daa42383f1,1,boleto,1,57.73
652ddc0265fbed072d7b31433f9842a0,1,credit_card,8,148.69
5519f6280de7d1712691ab0654fbd0c0,1,credit_card,2,149.73
f50b6f864012d10caa8170ff1994cc54,2,voucher,1,24.9
012e93f8170eb75b2f2f650629d04517,1,credit_card,2,65.1
3bcb751cca185b66b142f0c748f42049,1,credit_card,2,168.72
44d079b84edcef02c872e157438940e7,1,credit_card,5,103.37
3910ae71e82730e3c560049e7637b3c2,1,credit_card,8,241.15
f3c973baad2d145cc17da5473621e0db,1,credit_card,8,165.05
253bf86c38be4d6ffa40eb641a356d69,1,credit_card,3,36.19
594b348401401e92bb5b64cfa81e7e15,1,credit_card,4,105.29
dfd3adb2216c0276e57ee1560ac58210,1,boleto,1,63.6
210c6ed248d1932c050be6413765f0c7,1,credit_card,1,64.09
dfcde524471a02bb09be29951cc089bb,1,credit_card,3,102.7
c1ccde0003fe02bcbe317d6ca7224419,1,credit_card,1,57.68
48c5decbdf6fcf15cdf335a81ef879c0,1,credit_card,8,201.18
03b8df6ce0954c5df5e83e0a6caaf5ee,1,credit_card,10,286.64
a1f24dcf6e5fc6b0f0cd0b265381767e,1,credit_card,2,56.37
3b7a0831b87f721284d340cd1b55fb91,1,boleto,1,60
8cc012923b38d546150622ee192f83e8,1,credit_card,1,34.42
94112abf17930ce3b21294d61f34cde5,1,boleto,1,41.85
dba786faebc1f0b354571debd40bda8e,1,credit_card,5,52.97
71e44b6c5e64fe2f82234724f9ffba2d,1,boleto,1,29.77
3ac2186857e6d4f16167df65af939568,1,credit_card,5,59.61
68743b7445ab5ce45c40b8490752c44d,1,credit_card,8,82.92
103ccf024ec97c46c81001a91c2faf01,1,boleto,1,73.15
4fb76fa13b108a0d0478483421b0992c,2,voucher,1,10.91
49aa82d12066e455617693a42d2b8bb2,3,voucher,1,8.33
6fd7c56d216a3e027f694eb725797c07,1,credit_card,2,126.53
7baced6bdf14d532d806d32f4e9649c0,1,credit_card,3,139.91
320830bbdec047e0eb59a44965450195,1,credit_card,3,91.93
f7d88630da18acd4a11e2ade9eb1bb52,1,credit_card,3,73.15
4c8b9947280829d0a8b7e81cc249b875,1,voucher,1,118.35
6a5a302850fcda00dc96d742bcb810f2,1,credit_card,1,46.13
fc325d6bae67acedec72848583cc6d27,1,credit_card,2,130.82
b159d0ce7cd881052da94fa165617b05,1,credit_card,1,30.66
f7af06e40b81950760c190f8309f2e48,1,credit_card,4,243.35
ee793c80c58a6de488444dbb4e63374f,1,credit_card,10,1047.32
82532c4ff0d663ca01d2a9fb7d7123bd,1,credit_card,4,42.11
0f8b415ff8750cef8f40058606c6b115,1,credit_card,4,179.86
e1860ce96baa10d7f08d86aaf5927459,1,credit_card,1,93.06
d587d9ba27c8eab0ace515d0b3476d67,1,credit_card,1,73.4
04464191f1b76f60684eac5609f3bdda,1,credit_card,8,490.1
c8f3d770e7079f62444e211a882f3da2,1,credit_card,8,625.78
6ff7f56a09daeaed69f90107b12f32ab,1,credit_card,6,337.18
c4698f7e3bbd4dbe7f3f7050029a5bca,1,boleto,1,40.85
09e3a74fe474342885a70d1b2452c1e2,1,boleto,1,97.79
f2a4c561299677eece6ced2539757ef8,1,boleto,1,116.36
6b42e6c81cb8d3e2d3dce134a78a3ed6,1,credit_card,1,55.86
e346cd9299371b18c0b28e8e29a5e376,1,credit_card,3,42.59
2cad5aa95a3bc7f622d44d01452b7887,1,credit_card,2,143.06
17e22ae34edbd170fcd2efe9e44f95bd,1,credit_card,10,405.31
c7756342d355d13eea40a754b6602da6,1,credit_card,1,43.55
6ce893d804dc1a09876e09ef2537b8f4,1,credit_card,1,62.44
4a0f21a285e2769e21ddc01161c7a6bf,1,debit_card,1,47.68
ae0c703b9ca19474ade7bec18099ad7f,1,boleto,1,65.05
