2b0c7e192538f2086b62e93df18bf446,31f556ec73664f49e4443ec227ada0a6,11420,guaruja,SP
b4dcf54049cbb1e84bf9600d74ce8615,f3ce4de20abeeefc24edbac928834334,4038,sao paulo,SP
eea9dcd810d6281d1cbd7fe80721c316,d01a79fa5a2fbab32c60144c605dcdc5,99051,passo fundo,RS
c2a5b87a0232ec231635c5bb14d3079d,428500ebef8dbc008de191d598942b47,14801,araraquara,SP
bd6415726ba4ca2aeee0ab3ae08bd1cc,a27ca82e1be334b38bed939304014219,89506,cacador,SC
6a798d0efee6cbd32eebdd288a101383,bea4c4d98bcc58f7af61bd6e2d0c9363,30421,belo horizonte,MG
470ec70c00d665d4842f4b0b63ceaed7,db8a216f5ae509272be55a10f3c76902,57073,maceio,AL
a43fe83066c22526686da7a8a080b5b1,65f6fec8322419f6f8c72a8603573596,88804,criciuma,SC
3f48e7ee718e4f29c8efb62e940f4b50,10e336f7aa6ab68311320b21b4b6c44d,14815,ibate,SP
53fad6bc812afc2a4bfe2009786cefec,253982498c11dee63ba4ce138b3fe723,4583,sao paulo,SP
85137f7d55bfc6519ee5235ded63f386,c7450098b0fe9fb0c1872fe42fad6795,18206,itapetininga,SP
f22e5d704acae54bfef534811c77597d,19a1e1c08f055da44b54806f4e45b150,35603,araujos,MG
d6309d77be1f4211bef63bcf2bb1a10f,32c56e2b05044fc36decee1074b643e1,25660,petropolis,RJ
e2ed41ef244cd9a72a748a9ddf6ff21c,9ec52a1bfb7c485acde06f4c5e235500,9692,sao bernardo do campo,SP
581e111945cc20950fe90ffd21931234,dfce961e8a71f5cc6fe22ce68bf5be89,64465,lagoinha do piaui,PI
aa9ca3127430c2e14db047a199e3d591,95f2b2cbceea5975a3f2327282408348,5016,sao paulo,SP
d9706fd1a7a6464dfec945b5bd3d40fb,cbe11b57d6e8ce153f5297cb5c9ddb08,22783,rio de janeiro,RJ
8f7f96570b1d2295ba13eb9793af291e,b7b149999ce874c7fddfc6361addeddc,22783,rio de janeiro,RJ
20a6f9674ec04f9947f4fe2ea8851dff,acbaabfea8a59a75a559b296f66ac7b5,41720,salvador,BA
5ad73b0889b04ff1e68d489677b7cb64,ad6c4e2f5dd79ed6ebea3a6acb88a00c,96065,pelotas,RS
d5b758eb06118bb42e99c0d2b9ec22db,3e7df5939a3d55f5a1535d27a8a6f016,36205,barbacena,MG
cba01256a91cbf13bd35e735b8a5fdd6,e540a3a7ed5d99abf5cb2c8c6e8a867f,8412,sao paulo,SP
c47e44b0ca209929cc67d0e45b62781c,84a970f5003150a26ba0cec70be40102,5715,sao paulo,SP
27e5cdb720c2a01a7a595dc0e29f6b4d,bfa714b5062447fd00773b20629eea03,36013,juiz de fora,MG
3b0b34191384cc53acb9197de6d8f3a4,e53821a413d5b137cd9005b41f09dfe0,6083,osasco,SP
84600d1be5dd7861fecaa252a5f3be90,dca56369830d697620690535d5f43928,3317,sao paulo,SP
b00a1172e089f67980f132489a69f7b3,b3b438a81296dae5561f54e17fbb2fea,15085,sao jose do rio preto,SP
26ea9638666b7ba410fb22400c5e7dd8,578b6cae96786a167ce81b3d0b884be5,13630,pirassununga,SP
49e4b2fb8926a656f2415667cd8f6c38,c731a46dd44dfe456ccfa8968206943d,14020,ribeirao preto,SP
90f65e1539426f18ab1941841d728c72,8ffa5e9fcc3da23113128e94d1c75706,36520,visconde do rio branco,MG
28754e043ab5bf0dc60318d4f82177c0,9ee103207bfa27a878d9ab990488b759,62430,granja,CE
fc79438f18212d55e578ffd235a6f95f,189d1b0062537dd02fab4db954e2d102,32073,contagem,MG
36414b18573fb1e92312ac589de40540,94a531cc789d255be83b77a1f96e709f,67115,ananindeua,PA
f301846b62fbf2b848f21c09f45aa67e,eff16b37717d38f06980c961dd4ea994,83540,rio branco do sul,PR
06adb04df95e48dcd32284ef83e07c77,67ad73ff4747ba3c33ff9907f22e76e3,4090,sao paulo,SP
b655e5fd84f933787506b58d4060458c,1314a4c9d175673d953df0dc729363fa,1218,sao paulo,SP
9ef7bea580502adf844b3870ab381495,3bee21d3f6de31be0891d0cd591f33df,37580,monte siao,MG
2e52ccdd230e847b69e75252e2e193c6,d236ec5977383e29fe35b0c43906d580,20550,rio de janeiro,RJ
7dc0de733b2e5f365577ec1440bb762e,4f33256e74e56b333e07e47064ff32fe,17604,tupa,SP
2fac6c3ab1497f0c68cc020e97fe30f8,389651ac374a44f2b78eae6966c98c05,4024,sao paulo,SP
